"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "X51" "X52" "X53" "X54" "X55" "X56" "X57" "X58" "X59" "X60" "X61" "X62" "X63" "X64" "X65" "X66" "X67" "X68" "X69" "X70" "X71" "X72" "X73" "X74" "X75" "X76" "X77" "X78" "X79" "X80" "X81" "X82" "X83" "X84" "X85" "X86" "X87" "X88" "X89" "X90" "X91" "X92" "X93" "X94" "X95" "X96" "X97" "X98" "X99" "X100" "X101" "X102" "X103" "X104" "X105" "X106" "X107" "X108" "X109" "X110" "X111" "X112" "X113" "X114" "X115" "X116" "X117" "X118" "X119" "X120" "X121" "X122" "X123" "X124" "X125" "X126" "X127" "X128" "X129" "X130" "X131" "X132" "X133" "X134" "X135" "X136" "X137" "X138" "X139" "X140" "X141" "X142" "X143" "X144" "X145" "X146" "X147" "X148" "X149" "X150" "X151" "X152" "X153" "X154" "X155" "X156" "X157" "X158" "X159" "X160" "X161" "X162" "X163" "X164" "X165" "X166" "X167" "X168" "X169" "X170" "X171" "X172" "X173" "X174" "X175" "X176" "X177" "X178" "X179" "X180"
"151" 7.4915 1.1713 0.53 0.8853 -0.3353 0.7187 -4.9004 -6.2308 -1.3986 4.1149 -4.1177 -1.5203 -0.7478 3.7569 4.4337 1.7466 -3.5317 10.6749 4.3155 4.0823 -0.8604 -0.7823 2.3235 2.6497 -5.1727 1.5148 -1.1146 3.2871 1.4918 -0.9786 -2.2828 -3.4596 6.3362 -2.4084 -2.0152 -7.3564 1.8434 -5.0271 -1.9997 2.3913 -2.3006 -5.5665 -2.8 -4.533 0.3925 4.508 13.8328 2.9995 0.3233 7.615 -1.4833 5.0987 5.4529 4.0733 0.4444 5.2064 0.0774 6.5453 2.0454 -5.5236 -0.9201 -3.9688 -9.342 -3.7689 -2.5163 -1.1331 -4.3253 -6.5276 0.1534 1.7625 -7.7147 6.7788 5.4221 1.5244 -0.7343 5.6867 -1.3936 1.2278 -9.0501 -8.2016 2.7727 -10.9298 5.9937 0.1242 -3.2655 2.7511 -1.8386 -3.3684 2.1716 -0.7994 -4.5348 -2.3164 7.3083 -1.8134 4.1744 1.1183 -0.3358 5.6512 -1.1367 -1.224 0.9241 -0.2271 1.3598 -3.9739 -1.6535 1.0488 -0.1524 -5.797 3.8384 4.34 9.8235 -1.9345 7.455 3.6596 2.6673 3.5694 -1.2709 2.1258 2.2795 2.438 -3.5136 1.6053 0.3965 -6.6835 5.4404 3.9589 1.7093 3.8993 1.2878 3.7979 0.3711 -1.4341 -3.5965 11.357 0.4094 3.8997 -6.4958 2.9131 3.7867 1.2205 -6.9642 -6.7618 -6.3436 -2.5051 3.2826 -4.7352 5.3951 3.6647 -5.2306 0.0457 -3.9414 -1.7457 4.0603 0.6827 2.1689 0.8705 6.7211 5.7472 5.2803 2.8917 0.2158 -1.6993 -1.2268 -3.8543 -2.8852 -2.0133 -9.2639 -4.9064 1.8876 3.4172 -2.4899 1.9184 -4.0188 0.8696 0.3338 -2.2868 1.6977 4.3325 3.1126 -2.2289
"152" 4.7557 1.6699 4.0981 -7.2628 4.7521 8.7081 1.5786 3.4259 -0.7567 -1.1221 6.23 2.1777 -4.2285 8.1376 -0.8514 -2.6788 2.9576 -2.1237 -2.1279 -6.3562 3.4153 0.5957 10.2374 -2.7074 1.8245 -6.9621 -4.3672 -6.764 -3.6073 -1.7257 5.2485 9.1208 0.5495 -3.728 8.834 -1.512 5.5403 4.5524 0.9752 -1.7581 6.5486 -0.6081 -0.9418 -4.7714 2.4731 1.063 3.1235 1.8713 -4.8009 -2.547 2.7826 -3.274 -7.6488 -3.6976 6.9308 -2.567 -5.7203 4.4279 -4.0383 1.4315 -6.6114 -6.3715 -5.772 8.2197 -3.3508 4.1599 3.7235 -6.0976 -0.5619 3.2628 -3.7314 3.2224 8.4218 -0.8474 -0.2842 -1.5754 -2.6975 0.4801 -3.8003 -5.0769 -2.4585 0.1554 -5.719 -7.3125 -1.8168 -1.8943 1.6357 6.8658 -1.5279 -3.1888 0.3478 -3.2848 -9.4641 0.2126 2.0319 4.638 0.1854 -0.3126 6.1452 1.6183 -4.9151 -1.4527 0.141 -1.321 -2.7666 -4.4219 -4.8183 -2.5097 -2.7999 4.4229 2.7432 3.7448 0.2761 4.6691 2.6719 -4.534 -1.2525 1.5801 5.2463 -5.0856 3.516 -2.2171 2.9069 -2.5779 -1.9018 -2.398 9.3814 -0.9749 -3.3003 2.3496 -5.1143 5.2905 -0.8922 1.6776 4.7763 2.7871 6.0249 -9.3728 7.6099 -5.8447 -0.1706 -4.1778 -0.6005 0.4865 -2.1748 8.3015 -5.3196 -5.0212 -2.5192 -4.548 -2.6284 3.2421 -2.2077 2.8868 -1.483 -4.8192 3.4329 1.973 2.0509 -2.2123 -1.8624 -6.9721 -5.8369 -0.7363 2.0473 -9.4653 1.2719 -2.0815 0.2971 8.2327 -0.1403 -5.3035 3.5841 -0.1824 0.7098 -0.9073 -2.3358 2.7721 2.8822 0.7576
"153" -4.9475 3.9698 -0.9742 3.4351 4.9472 6.4451 -1.5338 3.2289 5.0469 2.0006 3.4152 -4.7857 -2.2433 2.7168 -5.4439 0.4476 -4.5558 -1.6908 0.4389 -3.254 -0.7119 2.194 3.4004 0.6702 -0.2241 3.884 -4.7254 -2.1277 1.9981 -0.6678 5.0246 4.5201 -4.648 -7.2658 2.8433 -5.5548 -4.8553 -3.5018 -0.9084 0.4455 -0.5238 3.8483 -4.7019 -3.0517 9.4716 1.4182 -2.6714 -4.0904 3.9604 1.9804 -3.6145 2.2128 0.6911 -5.3837 3.9773 -0.6696 2.0326 2.6603 -0.6525 -8.9801 -5.2258 3.9469 4.4622 -2.6938 -2.6182 5.5043 -1.0704 1.7531 -3.8892 3.6897 -2.486 2.5961 -8.0123 0.3524 -7.9545 0.1769 0.2727 -0.4697 3.0444 2.9151 -0.7799 0.7974 1.2858 -11.8943 -0.0864 -1.844 7.4016 1.5933 0.1079 0.7112 -0.2287 12.7423 8.1313 -0.8356 -12.1242 0.7212 -0.6052 1.6582 4.5736 3.9511 0.5911 -1.6932 5.5633 3.0412 2.2018 -4.0366 -5.6924 0.9383 -9.5512 -2.0451 -7.262 -2.9425 -11.7034 -1.1435 1.5927 -3.2835 -0.9985 1.5184 -0.1636 1.3604 5.6398 1.6876 2.2454 -12.602 0.3234 -0.6746 0.652 5.7804 6.063 1.4829 -4.9863 -9.6523 3.7038 3.0039 4.5604 -5.2628 -1.4636 -3.4859 -3.7805 -7.1044 -4.015 -5.8616 6.3598 -1.9424 7.2546 7.8962 -5.8009 -3.8822 6.6443 -2.8478 0.5743 -2.3306 3.1291 -0.395 -1.2862 -5.5561 1.9267 8.1289 -1.5853 1.7852 -1.2924 1.6592 1.5222 2.1188 3.0705 8.4917 -4.1896 3.8437 2.0086 3.0206 -3.5341 1.9491 2.0123 4.853 -0.0654 -2.4201 1.1794 0.0218 4.1164 -1.8081
"154" 8.5381 -8.687 2.0545 -1.0333 0.7141 3.1864 -3.2532 -2.036 4.9881 -0.2379 2.6566 -4.9677 0.3305 -6.8511 1.2508 4.9288 -0.3184 -3.7468 2.0331 -0.595 5.2568 2.0176 4.2066 5.0817 -7.3412 3.4606 2.1983 4.6101 3.5954 0.4931 4.4415 7.4726 -3.2443 -8.1582 0.9894 -11.7877 -4.8862 -4.1151 4.5488 -2.4593 -4.2877 -3.5237 1.9526 -5.3159 -1.2832 -0.8141 5.7054 4.4594 -4.1148 -5.1705 -7.3436 -0.746 0.2268 -6.3179 -0.5035 3.0096 10.4518 4.1516 -2.6805 1.7226 1.0073 -10.6458 -0.1572 -0.4014 5.9704 2.8364 -1.1809 6.2244 1.594 -0.5009 0.0919 5.4831 -5.2911 1.4813 -15.6229 3.0974 3.6654 -1.1048 3.7157 -0.8706 0.2831 3.0214 -5.3186 -3.8323 -0.0909 3.1086 3.8249 9.9587 0.7654 4.5392 -1.6143 7.0572 -0.6457 6.331 0.1767 -6.6634 -5.2517 -2.0112 8.6268 6.8189 -3.9888 -2.8097 -5.4028 1.7581 -2.8325 -1.1137 -2.3319 4.9799 7.9533 -3.3916 3.9962 3.5889 0.9893 -5.2449 1.6555 1.4543 -10.5426 -3.8806 2.3438 4.0619 1.3843 4.123 -3.0231 -4.817 2.0631 2.9486 7.8224 -5.7575 -9.8484 -1.0229 -0.8995 0.6317 -4.0476 -8.0177 3.1514 5.5328 6.366 -3.4713 -1.3936 -0.4653 -1.8473 1.0657 -2.4963 6.3117 7.7606 -1.9611 -2.4705 -0.0969 -1.8048 0.8348 -1.7567 3.7666 2.2568 6.0935 -2.1116 -8.4992 -6.8167 1.1863 -1.5874 4.082 -6.6066 8.7418 -0.3394 11.5447 4.35 0.7673 2.9252 8.2177 -1.2941 -4.4483 0.3286 6.6324 5.0307 1.2322 3.1253 3.6406 -3.883 4.6679 6.1885 4.3264
"155" 5.5973 -3.1904 -6.7788 1.7972 0.042 0.6175 2.0024 3.4504 -1.4335 -3.866 -2.3963 10.8235 -3.4243 -1.6737 -1.1396 -6.2587 -0.9777 0.4588 5.5369 3.8865 5.8376 -0.0243 1.1166 -5.4001 -0.5945 -1.4296 1.9769 -2.0965 -2.3869 -7.2664 5.8394 7.1671 4.5451 -3.1856 -1.0179 0.0403 0.1332 -1.4134 1.2549 -0.622 1.4831 -1.28 3.4854 -1.7614 1.8882 -0.2556 -0.7999 2.0216 7.5064 6.8779 -10.0642 3.9016 -2.5359 -1.5814 -0.9079 6.304 4.6673 0.4057 -6.8137 6.6633 5.9316 -2.6663 -7.5553 3.0256 -6.0515 6.1501 0.2006 1.6999 1.5111 -1.2413 13.9229 -7.8707 6.3809 -9.9559 6.2011 4.8277 1.1634 -1.5104 -4.3266 2.2969 -5.4077 -7.2758 7.4826 -3.1994 -5.3316 2.4112 0.2313 -10.3438 -1.4584 -1.9459 4.5737 0.6223 -2.1679 2.557 5.1919 -6.3393 1.207 4.5196 4.769 4.9203 7.5244 -4.3628 7.4027 -8.5451 1.7609 -5.1423 1.6732 3.2923 5.7489 -1.0034 -2.3116 7.4927 -6.6361 7.8624 -1.3268 1.9385 1.939 -1.203 -3.8676 -0.3128 -0.6424 -6.3828 -1.8724 4.1312 6.2787 5.6634 7.7993 -1.6616 -1.0249 -1.8525 -6.5072 -7.3814 2.4152 -7.2681 -6.51 -2.1311 2.2684 2.8326 -9.8894 -2.7998 -0.1916 -1.1626 -4.6778 3.698 8.5281 -1.6217 -3.093 -2.2908 0.7423 -3.6543 9.1279 -3.7548 -5.8302 2.5838 -4.4242 -5.5309 -1.9193 -1.8101 1.322 -5.8294 -0.5581 -3.4381 -0.3665 2.2238 7.9084 0.4641 2.0776 -4.4992 -2.3543 7.2963 -0.2692 -4.4767 -1.6567 -3.3951 0.0656 0.6958 1.7883 -4.536 -8.6554 -1.3212
"156" 1.2989 -6.3094 -2.0875 4.6985 -0.3858 -5.3427 -1.0548 4.1659 -3.1529 0.1326 -5.4862 0.4854 4.5628 -3.6218 5.0517 6.021 6.9761 0.1138 -0.198 3.1093 -4.5494 6.371 0.7736 5.2042 -4.3632 -2.4692 5.276 3.8706 -9.7249 0.9424 1.4014 1.8727 2.0782 4.6427 8.2387 -2.517 -0.2819 4.4297 -1.9188 5.1999 5.4101 -6.909 -2.7648 3.5701 0.4084 -3.2957 3.598 -2.472 -0.0106 -0.534 -1.3601 2.024 -6.4816 -6.1034 -5.3291 -0.5969 1.0368 1.5524 -3.7074 4.5287 -11.1105 5.1883 1.0418 -0.2409 -0.0848 -5.7021 3.7058 4.7596 -0.7136 4.74 6.1834 -5.3445 -0.7996 -1.9714 -1.818 6.1881 3.5726 -1.4504 2.2934 4.0146 -1.1201 -3.2254 3.7926 -1.3408 -1.0377 -0.1025 0.5259 3.0611 2.8291 -3.2511 -5.1077 6.8568 -1.6026 4.074 -3.2244 -1.1258 -3.7123 1.7891 0.4108 -3.2905 -0.9081 -4.2979 -6.606 -2.4876 -6.0372 2.0864 1.8752 -7.1306 2.999 -7.6312 -2.233 1.1696 -3.552 -0.1297 -7.376 3.3051 0.7715 4.249 1.0735 -2.6007 0.5592 5.6978 -1.1591 5.7677 -1.2381 -0.1825 -5.0679 4.0391 3.383 0.1954 -2.5856 1.2174 -6.4475 10.285 -1.6707 6.0528 -3.0181 -1.6035 7.1398 -6.9416 -3.4321 1.3332 -4.4781 -7.8149 0.4783 2.8306 5.0544 6.0814 -1.7159 4.0664 0.0421 -2.1966 -1.6508 -6.2059 6.6847 -3.9637 0.5187 -2.8271 -5.5701 4.8778 -4.3101 0.7979 -1.2361 1.0392 2.4554 5.6409 -2.117 0.2104 -0.7702 2.8671 4.0442 2.632 -1.8173 1.3954 -1.5245 1.8831 -0.2242 -4.5043 3.6478 0.6432
"157" -1.1988 -0.2406 6.1593 6.0963 -2.6005 -6.6317 -5.748 7.8249 -1.3957 1.2454 4.5583 0.5922 -5.8985 -3.9104 -3.8029 -0.5647 1.8935 -2.3233 4.0774 -1.2312 -4.2945 2.9271 -1.5828 0.3366 -2.9374 -3.862 4.5801 -4.7492 -2.4196 5.8956 1.1614 -2.0294 -3.5602 5.9074 -0.8395 -1.4246 -5.9862 2.0073 3.668 1.2807 0.559 1.5326 2.6777 -2.6497 4.9579 -0.5668 -5.7277 4.164 -0.477 -0.2009 -0.9925 -2.3776 7.1281 -2.6967 -1.55 4.634 0.2534 4.4661 3.037 2.9892 -2.8135 -7.5752 0.1362 -3.6652 7.0571 2.6996 4.9172 -3.2791 2.3861 -5.7417 -0.275 0.107 -6.0745 -4.4998 2.9414 1.8763 6.2078 0.3095 -2.1792 -2.0819 2.5442 -1.876 1.0384 -3.3031 -3.5709 -1.3623 8.6407 2.0555 2.211 0.9812 0.2156 10.8938 -3.6042 5.6827 -6.8083 -2.4668 -4.1477 0.3826 4.8266 -5.1104 0.3641 4.1707 -0.1961 6.7871 1.4851 -7.6659 2.4863 -0.5893 -0.8447 8.2482 0.2261 -6.5183 -6.7772 4.0891 0.7118 -12.5051 0.2768 -4.6196 -6.919 5.9385 -5.0353 -0.2135 -7.4115 -5.4023 4.8147 3.9073 -7.8215 -2.3032 5.881 -2.093 1.8583 1.4736 2.7451 11.1286 -1.5901 -2.5226 -7.4303 6.849 -2.4842 4.276 -0.0983 -2.2815 0.0305 0.9662 -5.2789 -3.037 0.2961 4.2386 1.9046 -1.7093 -6.4848 0.8282 -4.5793 -2.6616 -0.6517 -4.4524 1.0245 0.3712 3.3238 0.6078 -0.2521 7.0828 -2.8936 -6.3588 2.1415 -0.527 7.0654 -4.2393 4.2092 0.3615 4.4225 -13.566 -8.924 1.5721 -5.2833 8.2589 -8.1327 0.1217 1.4645 -2.2169
"158" -11.2991 3.2607 -8.8851 -1.4421 -2.8489 -0.9187 13.2623 2.938 -2.7338 1.0096 11.0797 -2.6217 -1.6221 5.0115 -1.8231 2.3564 -1.2991 6.1119 4.2068 4.4489 -2.8277 2.2046 6.5033 1.5736 0.2058 -3.4256 -2.126 9.7927 3.9447 -2.4734 -4.7369 0.1732 -2.2382 -7.8537 3.7315 1.373 1.0909 -0.3409 -1.4512 -10.3936 -5.4672 -4.2111 3.2231 2.4109 6.2339 -4.0988 -0.9929 3.7048 -4.5103 4.258 -0.4511 -1.7639 0.2857 5.2883 -4.9948 4.403 -5.9694 2.3995 -2.1858 4.4066 1.9701 0.3099 -2.0701 -8.0874 -4.7443 -0.4248 3.8253 -0.4783 -12.1217 2.482 -0.491 -2.0676 1.921 -0.0773 3.4113 1.2489 2.8635 9.7395 -1.319 1.9772 2.9172 4.1335 3.0668 -1.1595 1.3327 -1.0493 -5.0669 5.2598 2.8889 -4.557 -4.0716 1.1332 -4.3299 -8.9809 -0.4862 4.7368 -3.5956 -2.6944 -1.2025 -1.7463 -2.5085 2.886 2.2842 0.8394 2.5953 0.7504 4.7306 2.802 0.9225 -2.9231 -6.9139 -4.0115 -4.6311 9.8178 -5.1248 -1.3578 -2.1947 -2.3048 -3.4258 3.8748 -0.0738 1.5596 -4.2236 1.5037 3.5914 4.9394 4.9202 -2.9712 7.5796 -2.4031 -6.1732 -2.407 -6.9081 -4.6489 0.7987 9.8091 3.485 0.0213 -3.985 0.7631 -6.1154 -2.8155 0.4883 -4.5607 -5.4524 3.1667 -6.7799 -3.7357 4.488 -4.8333 -4.8011 -14.767 -1.5836 1.1407 7.3502 -5.1899 3.4316 2.9888 -1.4079 0.9553 -1.8144 -4.83 3.9421 -0.8675 -1.227 5.2658 -9.9053 -0.3266 -2.9661 -0.3187 -0.147 4.3579 -1.1622 0.4355 1.167 3.5627 -5.9498 -6.273 -9.8381 0.2223
"159" -0.1772 -1.8918 -0.4555 4.894 0.9413 -3.5744 0.6475 -9.4164 -2.9655 2.6823 -10.213 -0.7775 -8.4504 -1.753 6.9295 2.3367 1.7903 7.3352 0.246 5.2612 -3.279 -0.007 6.6794 1.9248 -1.3289 -3.9889 -5.334 0.2087 -0.4325 1.402 2.8973 -3.941 -4.1562 2.017 -1.5236 -7.7975 6.3322 -6.2215 3.0458 1.7867 -1.525 3.4286 1.6926 2.9097 -2.1777 -4.0347 -5.6832 4.5469 -3.9142 -1.7224 -0.5652 6.8028 6.059 -6.6795 1.5116 -0.4512 -1.1129 6.5902 2.28 0.1144 -2.0041 0.5884 2.1115 10.8978 -2.8996 5.2663 -5.2855 1.3227 6.3487 0.8147 2.0752 -9.2803 1.951 6.9968 3.4558 -6.1765 -2.5666 -2.9214 5.104 -1.2464 12.6534 9.8323 -0.6481 -2.9649 5.4461 -5.0469 -2.3583 -10.6376 1.3535 2.3571 1.9473 1.1853 -3.8722 2.9439 -7.8653 -0.1389 9.9938 4.9277 2.8146 -0.1057 -6.9898 4.7254 -0.545 -0.1176 -2.0485 3.7123 7.5579 1.5543 -4.6378 -2.8435 -5.4637 -0.8845 3.8857 -1.0412 -0.1835 -0.1515 3.1214 -10.7756 -2.1125 6.6901 -2.4265 2.6565 1.4428 -3.1309 -0.3779 0.11 8.3236 -1.8344 2.5298 2.1776 -1.325 -0.955 -5.0107 5.8465 -1.4751 -8.1325 10.2117 8.4177 6.0966 -2.2604 10.0245 -8.082 -0.4828 4.0284 6.6659 1.8266 4.7951 2.3653 3.3903 -2.5432 6.1434 -7.9749 1.3917 -1.1265 -8.4974 6.6574 1.7639 -1.5875 -3.4358 2.1409 -3.7483 -11.1715 -0.4288 3.0304 -1.4056 -2.303 0.8318 -4.0465 -0.18 0.0013 2.0582 4.5897 2.1927 -9.4042 5.8125 2.2767 -0.7747 -3.8647 1.6795 3.3342
"160" -4.84 1.7566 -3.964 6.033 -5.0417 7.4463 11.9772 -3.671 -0.9427 -1.5484 -8.6246 -1.8765 8.5568 -3.6166 7.2396 -1.6425 -0.6897 1.2447 6.248 4.0449 1.0614 -5.9295 4.1126 -3.1253 1.4365 -6.6853 -1.4121 2.4188 -4.1632 0.3443 -6.8441 -5.8866 -1.7348 5.5253 0.6054 6.0181 -4.7053 -3.7336 -3.0166 3.0661 2.7209 -2.4912 -1.7203 7.2088 -7.997 0.2851 0.3515 4.8508 -0.3435 0.596 -1.8844 0.7698 0.4581 -7.5158 3.7173 3.9954 9.8729 0.9327 -1.9339 5.5106 0.4876 7.1735 5.2398 -2.684 -2.5963 0.0219 -3.5744 2.4414 5.055 -5.0747 -0.0815 13.32 -0.934 2.5743 5.3081 -6.8065 -1.9581 2.6201 -0.3737 -7.8342 7.5155 1.1872 -3.0944 -6.5112 3.905 2.5773 -4.3076 7.7518 5.3256 0.1569 4.1417 -6.7186 7.2918 -0.0906 -4.9243 5.2118 0.969 -0.8824 -1.5682 2.4317 3.7142 -6.2535 1.282 -2.3604 -0.9113 1.7365 -3.4184 -5.9286 3.2868 0.7124 -0.7903 -4.1688 -3.6267 -4.2898 1.6468 5.9129 8.0388 0.7187 -1.5534 5.6779 -1.9728 -0.7685 -1.5344 4.0836 4.6956 5.412 3.4442 1.5182 7.8118 7.3982 1.1332 -5.0128 6.3338 -2.9491 6.516 5.6842 -0.1305 -9.0992 -4.6807 4.2432 3.9908 -0.1897 -1.9505 -3.5928 2.491 -2.7821 6.8009 3.1093 2.5881 -1.065 -2.0559 -2.7469 6.6906 -0.6378 5.3123 0.8743 5.8506 -2.8961 -5.793 -2.3174 5.189 0.0534 -5.8483 3.5125 -0.7284 -6.3186 1.7112 -4.2958 -3.8761 9.963 1.4927 5.6235 -7.7743 2.7476 1.9947 -2.5292 5.157 -4.0106 1.036 -0.8264
"161" 3.4258 0.27 1.4224 4.7751 -2.3213 -2.17 -2.4015 0.2573 1.0879 2.8058 4.4272 -3.9389 0.2552 -4.6713 1.5441 -3.9646 1.2516 -11.2496 -1.1861 4.8673 1.9889 0.9439 6.8351 -4.0229 1.5088 -1.6075 0.012 0.1304 -3.0433 -3.8451 -3.0689 -8.6426 -3.958 9.9306 3.9106 5.0602 5.2241 -2.9003 -3.1794 -3.4361 -0.3504 -0.7774 -4.0722 1.1143 5.1119 10.3317 1.308 -4.6689 0.7953 14.0886 -1.8527 -0.9238 -2.2021 0.5735 -10.9293 -1.2414 3.2929 -1.9473 2.4244 3.3011 4.5768 1.9698 -4.5258 4.3252 -0.2386 3.4938 8.4149 2.2958 -0.4965 0.1661 -8.8771 -2.279 0.4409 -6.4266 5.259 5.2805 7.8179 -5.4667 -8.3327 -4.3197 -6.6073 3.8307 -4.1272 2.2622 1.5312 -5.6323 -1.9464 -6.4802 -3.2671 -4.053 -4.3692 4.3557 -7.0751 4.5376 -4.8327 -4.0125 0.2144 -5.9928 1.5905 -5.2053 -1.8935 -3.2506 2.2731 -6.3617 4.1556 5.1255 1.9885 -0.0202 -4.1003 5.0794 -2.5174 1.2821 -2.0708 -0.4027 0.2462 -1.8528 -0.4202 0.1905 -3.0424 -6.9375 -10.1053 -3.9141 8.5162 -3.3649 -0.8539 -1.0798 5.3446 -4.6338 -5.7876 0.3629 -1.8905 12.0199 -3.0502 4.2327 3.3108 -7.5217 2.4676 2.8075 -6.4275 0.1227 2.201 -0.2415 0.4567 2.2977 -1.2991 2.8385 -6.0992 -1.6226 -2.0015 -1.8229 -5.4312 -0.3588 -6.6671 -5.863 -4.5843 -2.4292 -7.4781 5.2595 5.4955 -3.912 -6.2817 -4.7638 1.6824 -0.3324 -1.1664 2.0763 -3.0862 2.4001 -3.8367 2.0947 -3.2489 1.6975 -1.19 -6.5785 7.9976 5.8613 -1.9796 0.6846 4.0858 3.7394
"162" 3.9776 -4.4099 10.1697 -0.4281 4.0418 -4.2922 3.5356 -1.6097 -1.6349 -1.9825 3.2368 7.7036 -0.8328 0.3302 -6.0388 -7.3371 -3.1133 -1.4465 -3.5237 -0.6654 -5.2005 2.624 8.274 -6.0842 6.0393 8.3932 -4.9203 -5.9039 1.0424 -0.3257 5.5319 0.4376 -4.739 -1.5874 2.7829 3.4561 -0.297 -5.0529 -1.6334 -1.3713 2.2654 -0.2893 1.0957 1.8659 -0.2615 2.658 -10.2659 2.1047 10.3885 -0.2571 5.0068 5.6707 3.349 -6.3937 -4.5457 -1.6678 7.2575 3.634 4.8237 -4.4737 -9.1039 3.3497 -2.7861 -1.5948 3.1726 -4.3583 2.3458 0.3633 9.3838 -6.1281 -4.6678 -3.3167 6.2002 3.9856 9.8413 0.8818 -4.9744 -4.0951 -0.3303 -5.6234 -5.2776 -3.0095 4.544 -3.4913 6.1803 4.4692 -1.029 3.8333 -1.3342 -1.9417 -0.8213 6.2012 -3.7545 1.8329 -4.0615 1.9064 -1.5409 -1.3551 -3.4426 3.1828 -3.7662 -5.3495 -5.8087 -3.4901 3.6243 2.6722 -11.7361 -1.8913 -6.3015 -0.1781 -0.2021 8.1466 4.3021 -3.7832 2.6707 -4.3005 -0.4741 -0.2443 -1.4154 -5.3281 -5.0249 -7.9286 -7.8096 -1.6134 -2.4984 -2.819 -1.3289 1.0632 -5.3542 -0.2762 -0.2418 -0.414 -1.8912 0.3694 1.0908 -6.0697 6.5472 -2.9335 0.1585 -3.1184 -4.5386 -3.4963 -1.6063 5.298 -7.2713 -13.0636 3.7434 -5.4514 4.1072 8.0457 -4.0897 2.8231 1.2667 -3.8374 -6.2808 -4.2407 1.7233 -2.9479 -2.6513 -6.8929 -0.0491 -4.4795 -5.118 -3.7364 -3.3892 3.8254 -5.1593 -2.3815 6.5507 9.4019 0.3343 3.7352 -6.8514 -2.9278 0.0971 -9.7922 -9.7941 -9.8253 -1.7292 0.7147
"163" -0.4088 6.065 2.5516 -6.7739 0.9569 4.8913 0.6215 -1.0544 7.6 -2.836 0.2326 -5.2333 8.6418 -0.9389 3.5233 1.9814 1.451 4.9479 3.0085 2.1856 -6.8159 4.1375 -6.4191 2.6267 -6.2415 -6.0018 -7.4101 2.536 2.8461 -5.5412 2.2889 7.3855 3.0979 2.0488 0.2768 2.6906 3.3721 -6.0544 -4.2206 3.6558 -3.0807 -2.218 4.3845 1.6552 -2.3092 2.3701 -0.6531 11.4567 -0.9316 4.2893 -7.313 3.5504 2.3896 4.3285 -1.6786 3.0058 0.2331 -2.9468 1.3515 4.1443 1.48 0.3748 -7.0241 1.6294 0.0454 2.7346 -5.6022 12.1807 -0.7513 2.7291 2.6504 8.4603 3.897 -3.2352 -0.9806 -3.8338 2.349 -3.0403 2.7664 -1.6697 1.8302 -1.5614 5.8822 -10.4522 -5.8637 -0.4908 -4.1891 -6.525 -4.2563 -0.1151 4.5096 -3.4184 -2.9343 5.3857 8.9506 -5.9518 -3.3551 3.5243 -2.1051 2.526 -1.8077 -8.9562 -2.235 -4.2089 -1.263 -0.2683 9.2523 -2.5339 -0.9265 -2.0953 -8.0699 -5.4084 1.0861 2.3531 1.8326 1.3536 -2.0262 -4.3369 -3.017 1.0554 -3.2754 2.8005 -3.4321 0.6363 3.6604 2.631 11.6488 3.8887 -0.6179 5.1535 -7.1017 -6.6441 3.5329 -0.4248 -0.2035 -1.2727 -3.0376 5.7914 -1.6006 -2.2121 7.8629 -2.9404 0.2207 3.06 3.3644 0.2646 0.5198 0.756 1.2074 -3.3764 7.2866 -1.3274 -1.0234 5.6319 7.5385 7.0659 4.2757 -6.5364 -1.0887 3.1204 0.0409 -2.4819 -4.4112 2.5724 5.9202 12.4751 1.5813 0.0097 6.4434 5.842 -6.3961 -3.3362 -1.2077 -1.9489 1.0042 1.4501 -2.3448 -2.3167 -6.3252 -2.5611
