"y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "X51" "X52" "X53" "X54" "X55" "X56" "X57" "X58" "X59" "X60" "X61" "X62" "X63" "X64" "X65" "X66" "X67" "X68" "X69" "X70" "X71" "X72" "X73" "X74" "X75" "X76" "X77" "X78" "X79" "X80" "X81" "X82" "X83" "X84" "X85" "X86" "X87" "X88" "X89" "X90" "X91" "X92" "X93" "X94" "X95" "X96" "X97" "X98" "X99" "X100" "X101" "X102" "X103" "X104" "X105" "X106" "X107" "X108" "X109" "X110" "X111" "X112" "X113" "X114" "X115" "X116" "X117" "X118" "X119" "X120" "X121" "X122" "X123" "X124" "X125" "X126" "X127" "X128" "X129" "X130" "X131" "X132" "X133" "X134" "X135" "X136" "X137" "X138" "X139" "X140" "X141" "X142" "X143" "X144" "X145" "X146" "X147" "X148" "X149" "X150" "X151" "X152" "X153" "X154" "X155" "X156" "X157" "X158" "X159" "X160" "X161" "X162" "X163" "X164" "X165" "X166" "X167" "X168" "X169" "X170" "X171" "X172" "X173" "X174" "X175" "X176" "X177" "X178" "X179" "X180"
"163" 29.4047 0.5393 0.8301 -4.675 -5.9993 2.5515 1.642 1.3521 -0.6754 4.1863 -3.903 3.2113 -1.8884 -1.3909 6.3889 -1.8612 -5.9869 2.2288 -2.8201 -1.0364 -1.5917 0.3547 -4.7067 -4.7901 -6.2088 -8.8752 -5.8868 -3.8775 2.6511 -7.766 -3.9324 -4.4771 -1.9914 -2.0755 -3.2203 -4.1288 3.6733 9.0808 2.7091 -3.6106 0.5068 2.0254 -0.0568 -5.7123 -3.5503 -6.2377 1.6685 -4.2769 1.7117 -1.9307 -0.7392 -8.3087 0.2349 -3.6743 -1.7005 -4.5158 -0.675 0.9236 2.7682 -3.2695 0.3551 -3.1003 -4.9268 -4.0931 3.5201 -5.0559 6.3807 4.3093 -1.3475 -7.991 -7.0869 8.3236 -0.641 -11.4014 -1.5175 7.7559 0.5922 0.0251 7.5362 3.4381 1.328 6.3911 -3.4251 8.0374 3.9901 4.1277 1.4266 2.2263 4.827 2.9551 2.3816 6.6164 -6.781 -4.3191 -1.0248 4.1751 3.5338 6.1891 0.729 3.6271 6.6348 -2.4011 -3.0705 3.1974 -6.7396 0.3004 3.0318 2.292 0.8686 -0.5878 -5.4006 -2.7007 0.662 4.6823 -2.0957 4.6981 -5.9473 -4.3062 5.0453 -2.826 3.2689 -3.1016 -6.6368 -3.2293 -0.2301 -1.2838 -0.5282 -9.3841 4.9895 7.8374 -0.6529 -1.3641 1.0928 4.9845 0.9923 -5.7571 2.8864 0.1164 5.8669 1.0571 1.1961 3.4471 7.1999 -5.3761 5.1902 3.8351 -1.0828 -4.6602 2.2678 -3.975 -2.3179 6.9596 -1.051 -4.537 3.6259 2.6245 -0.6092 -7.8668 5.3323 -4.7819 -6.7955 -3.854 5.6892 5.7207 -6.9038 5.8849 -5.8469 4.267 1.3152 1.5208 5.7619 2.0804 7.2423 3.8324 7.3054 3.6037 -3.4948 9.5327 -2.3277 1.3486 10.0731
"164" 29.2535 -2.9399 4.938 4.8352 -0.6723 -5.3801 -2.3349 -5.8236 -1.1841 -3.1244 -1.9071 1.9408 5.863 -0.9617 -0.559 -4.4752 1.9548 -1.96 1.7718 -1.4257 -1.5865 -4.2635 -2.4997 3.5397 2.0754 -0.8967 -4.0538 1.6896 8.5876 -2.1045 3.0254 -1.591 4.3804 1.7878 4.5291 4.7344 3.4667 1.6219 2.6073 -4.3477 -4.6794 -10.7377 10.14 5.4874 -3.6722 1.6042 -0.3774 1.2561 -3.3423 1.8477 -1.8287 -4.1619 -2.6054 4.2398 -0.7745 4.5204 -0.779 3.3917 -2.264 -7.1186 2.958 0.0762 -7.0014 -7.742 6.3386 -8.1291 -0.3525 -5.2867 -2.0642 4.7243 -6.6977 3.3616 1.7317 2.6115 0.0697 -2.3827 -1.0736 7.8075 -8.2194 -3.8796 0.3122 11.1856 9.0892 1.6397 -12.7636 2.1194 0.8219 3.0187 -3.477 0.9639 1.3994 -4.2055 -4.6783 0.6302 -5.2568 -1.0343 -4.9615 -0.7553 -8.6258 -1.8777 -4.7044 -5.4835 5.2201 -0.478 -0.8086 -0.91 -2.6169 -6.4218 0.7467 1.1881 1.4682 4.7008 -7.1548 -0.8734 -3.9568 5.4125 4.9304 3.419 3.4215 2.3714 -5.2414 4.9161 1.6173 3.6573 -2.5531 -1.1512 -1.1816 -1.2412 -1.9001 -1.1536 4.9745 -1.7007 -2.4351 -8.6252 -1.5484 2.8252 1.3563 0.4296 2.5067 -2.1853 -5.5819 1.2764 -1.0353 5.5447 3.6524 -0.9925 -6.4926 2.9584 -3.398 -1.8225 1.9976 -0.5379 9.2085 -3.4785 -1.2463 -4.4964 1.4521 -0.2127 1.6029 5.0429 1.677 -2.0551 4.1997 1.8305 -5.408 -1.8644 0.902 -2.1736 7.5942 1.2367 -3.5454 4.9389 0.6649 -2.0887 0.8354 -0.0107 -3.5107 6.107 1.1038 -2.5486 12.8071
"165" 20.9187 0.591 1.794 4.4716 3.5699 -3.3993 4.8134 3.42 5.3189 -2.4644 -0.8065 7.0742 -8.2552 10.0357 -1.2452 -1.9045 12.0136 -2.5647 1.9031 7.0253 -5.3587 -0.2648 -0.1415 -1.0304 10.7403 3.2141 2.2982 -2.2965 -1.8646 2.7856 5.1648 -6.7206 8.6501 -2.8408 2.2708 -4.0454 5.2838 2.2874 -6.3656 4.0837 2.384 -0.5315 -1.575 4.3833 1.3517 0.166 5.5472 -0.7495 2.8303 5.7347 -2.2083 6.3147 3.1346 -3.449 -7.2164 1.3711 6.2032 0.3844 1.366 1.5973 1.7045 1.3618 0.062 -5.7447 -3.3555 4.0662 -2.5631 -4.6263 -0.4836 -5.2447 9.351 0.6434 10.1643 -2.2412 2.9977 -3.8172 -5.6645 2.8621 0.058 4.7874 -3.1709 5.7875 4.5322 0.0866 -2.0665 -1.9123 3.4003 4.9793 4.0733 -2.6238 3.1272 0.9813 -2.1269 -4.9567 -6.5509 1.6765 -1.4183 -5.7632 -1.0878 -10.2247 -3.2316 -1.4889 -7.7408 -4.4945 7.2597 5.502 -0.6751 4.8924 11.6957 5.5488 -1.8798 4.6295 8.7011 1.5102 4.9073 -7.4863 7.1953 3.8975 -0.5974 -9.3431 -1.0305 -5.0053 11.8101 6.0716 -4.5676 5.7594 7.303 -8.0888 0.2957 -1.0931 -3.483 -9.5542 -0.6852 2.531 1.7242 0.5012 6.5056 6.5761 2.9698 -10.0884 -1.7617 -4.4132 -0.3431 2.0605 3.5664 -4.9941 0.7469 3.392 4.256 1.9498 1.2877 -0.0494 -2.7633 -4.0695 -2.1182 -0.6745 -0.6357 -7.2089 2.1041 5.0333 10.6818 4.1474 1.8381 5.7294 3.9043 6.1215 0.663 2.6355 7.8369 -1.3619 6.6552 -2.8974 -8.7747 -0.6529 -0.1999 -1.8921 -1.9729 4.7692 -1.0294 0.6781 0.9883
"166" 1.5241 4.8063 6.4032 -1.8495 2.12 4.9171 -6.0491 -0.8268 4.5817 6.5379 0.6323 2.7136 -1.4331 6.9628 -4.073 0.0998 -7.3132 6.5115 -1.567 0.5504 5.289 -7.0787 -1.0013 -5.8343 -6.8983 -9 -3.1037 -0.9393 -1.8929 -0.0039 -5.4385 -5.9458 -6.7749 2.8144 11.963 -6.9234 -2.4628 3.7365 6.1459 1.504 -1.5008 0.056 -6.1871 -4.6223 8.3559 2.5171 -1.7074 -1.5484 2.624 -1.5828 3.0492 -1.1924 0.5442 -1.4187 5.7348 -4.5174 0.4933 -2.0413 -2.0417 2.1566 -5.3451 -5.6928 1.2819 2.2901 -4.5084 -0.9271 6.1196 -0.6237 2.557 -5.6511 -2.1292 2.2068 2.0418 0.6014 5.7783 -6.4337 -6.7081 -1.9761 6.1614 2.1539 -1.117 3.7361 8.8564 7.5127 7.1217 7.318 -4.2114 -7.1248 8.8404 2.8927 -0.3949 -1.0723 4.8098 -1.2336 -0.6139 3.9927 0.8559 -0.5609 -0.5041 7.349 -6.2747 -1.2483 -0.0794 2.0609 -0.1541 1.1626 -6.2394 6.9656 1.1643 8.9894 -5.2765 0.068 3.7403 -2.3144 -3.4545 -1.2563 1.7423 -1.7335 -1.0989 -4.7207 -3.8525 -4.7629 -7.0515 -2.8644 -0.5637 0.9446 0.1593 6.1176 0.3551 3.7713 -4.0814 -2.8574 1.2235 -6.2435 2.3015 2.485 1.3188 -7.4487 2.5954 -7.3845 -1.5577 0.9272 -7.136 -0.4974 -5.1739 0.4804 -3.1027 0.4429 1.945 -6.1984 -0.6247 -0.1394 -2.0749 -1.9151 3.2378 -4.4407 2.1766 4.3286 8.9671 -1.1058 -6.7038 6.6232 5.7835 -8.5119 0.4453 3.699 5.1652 -4.248 -2.6016 -0.9465 -0.0611 3.1659 0.7624 2.4303 1.5999 15.2875 5.9198 3.5183 -1.8122 -4.0368 3.3775
"167" -26.2646 7.2453 2.5942 2.009 6.2834 4.0095 -2.4123 -4.8541 -1.8962 2.3563 -4.7195 1.0959 3.529 -5.0833 -6.0824 -3.6175 -0.1434 1.8106 3.0316 0.38 -2.5705 -1.0141 -0.101 -0.5924 -0.9334 -0.4431 2.8566 1.8962 -3.7144 -0.9716 4.0173 7.3167 1.8914 0.1126 -5.756 0.2186 -1.1801 -3.267 -0.5384 0.9123 -3.3534 1.6368 0.7728 4.068 -0.1491 -2.3829 0.6939 -1.5532 -4.5857 -8.6024 0.512 -8.9857 1.0279 3.6101 2.9753 -7.4442 -0.7626 0.0417 0.1228 1.8954 -2.2113 -0.4276 5.089 -0.7354 -1.1183 -3.3689 -0.3454 8.503 5.9179 -1.6116 -6.3324 -2.871 -4.3058 2.6362 1.2741 -5.986 -8.7215 8.5607 1.4846 1.8565 0.4431 3.4503 1.3752 4.1163 2.0383 12.788 8.654 -7.3941 -0.9822 3.8641 -4.9235 -1.8724 -5.3327 3.4877 -2.4897 -2.2569 5.3759 -5.384 -1.185 -0.0978 -2.2454 -7.205 -12.1328 -0.1194 2.1763 -4.4408 2.8468 -2.171 -3.943 1.1677 -0.6499 7.2805 4.4732 -1.401 -4.8225 -2.1901 1.9857 9.115 0.5226 -4.3215 -2.4872 5.72 0.5229 -4.0797 4.7036 -0.09 -0.2055 1.1074 -0.7382 1.9768 -6.3971 4.4325 4.3689 -3.264 -0.5108 -2.5376 8.0552 3.1413 -5.6407 6.3063 -5.1422 6.9745 2.1886 -1.5215 -1.3052 0.9383 2.5431 -3.0267 -6.9916 -2.9472 -2.3467 7.5316 3.5241 -2.4366 -2.5717 -1.629 -1.7637 -0.1002 -7.2998 -2.1045 -0.1904 0.3721 5.6395 -1.7128 2.7889 1.8339 1.2605 -0.4436 4.5061 -4.2071 -4.623 3.6284 -1.9498 -6.6981 3.9826 -10.5933 -0.2921 -8.4523 -1.1154 -3.2293 1.3714
"168" 12.6964 -1.5637 -0.9157 -2.3776 5.5746 -1.1728 -2.248 2.7481 2.1605 -6.8007 2.0885 -0.3707 7.7366 0.2065 -8.3414 -1.2592 -0.1855 1.6891 5.8468 -3.8627 -1.1745 -5.4728 5.569 4.9536 -0.5648 6.4035 6.3874 -0.8014 -1.4236 7.0616 -3.6651 6.3516 -2.687 -10.7401 1.9382 0.7604 3.7586 0.3735 4.8311 7.0424 2.4434 -4.7641 0.4289 2.4383 -8.369 -3.1023 -8.4688 0.6602 1.5162 -8.4161 3.55 -5.3262 -1.3538 4.0822 -2.1615 0.3032 -3.9567 -2.3475 1.3441 4.4791 7.9356 0.1495 2.2513 -2.7197 2.7699 1.4291 5.1006 0.1328 2.8045 3.3535 -2.0595 1.2469 5.8613 3.7759 -2.506 9.6194 -1.467 2.6985 -3.3908 1.0013 -1.5266 0.7232 -7.3475 0.8271 0.4567 3.6463 -2.1636 -9.8479 7.2937 8.9818 -0.9894 -4.2908 -0.3246 0.8031 6.2649 -1.356 -2.344 6.515 0.1578 -1.3453 2.5355 3.9692 -2.1961 -10.3301 0.8604 -1.6891 -2.0944 -1.9144 5.4975 -4.1482 5.2392 2.638 2.7791 -0.3764 3.9212 -8.3193 10.5083 5.0226 -0.4447 0.8984 1.5746 2.8137 -0.4597 6.2381 -0.5826 -4.0466 -3.4966 6.0856 -2.6039 1.9348 0.5274 -6.91 -4.8924 0.1122 -2.7423 4.2197 -1.1973 -0.235 -5.8912 -1.2754 -1.6979 6.2599 0.7031 -2.2085 2.7381 -7.3196 -2.2497 -3.889 4.9069 4.5156 -0.5008 4.1934 3.0588 -0.5969 -6.2475 0.7951 -9.3104 3.0205 3.6523 3.9911 -0.8191 2.7541 5.0837 -0.2248 -3.3759 4.1164 -3.8591 3.464 3.9089 0.3847 -3.3308 -3.1081 -8.0951 4.0833 -1.716 7.9187 1.5126 -3.7288 0.4009 3.5697 6.0205
"169" 27.7357 2.213 9.4145 0.3212 2.0407 6.3886 0.7511 6.4185 -0.9633 -3.8901 2.3011 -0.5277 3.7192 4.4074 -8.4192 -8.0221 7.9155 1.9846 -8.597 2.4929 -4.0523 -3.717 -7.6037 -1.5002 7.5063 -1.431 0.7402 -11.1861 2.0991 0.7607 -4.8266 5.3143 -5.9054 5.0256 -4.1556 -1.0301 -6.0223 -2.4024 6.8418 -3.7249 1.1205 5.2467 1.7062 -4.042 0.9091 0.6901 1.7517 -6.1286 0.1155 4.7103 -3.4289 4.2649 -2.6936 -9.9993 5.2338 -6.2936 2.4921 -0.837 2.4874 -0.5331 -8.2711 -0.1881 -2.9831 -5.9135 -5.4903 -0.1063 -2.1368 -0.9765 0.3754 -6.9149 0.8447 6.6836 0.3395 9.6377 3.8928 2.0636 -0.9024 11.7859 -7.7921 -0.6895 -3.2173 5.0256 0.8439 2.2616 -6.2994 -5.6739 0.1088 -0.0639 -1.3668 -4.8187 2.0968 2.5691 1.6441 -2.1068 8.9213 3.0164 6.1163 2.9688 4.5305 -1.1635 -2.6471 -0.349 -4.0146 -4.3303 0.2939 4.9293 -2.4202 -4.6764 1.0122 1.2394 -3.585 -0.2077 6.6908 -4.3471 6.8532 -3.2002 6.6795 3.9638 -1.4324 2.5499 4.7454 1.8834 7.3588 1.8455 -4.134 2.2333 3.0256 2.2967 1.4104 0.6157 -0.0325 -0.7436 -0.2601 -11.2916 1.1151 -0.4338 5.2112 1.1987 2.4061 -9.0949 0.271 3.9657 5.712 7.3814 2.1926 -0.6236 1.3675 2.9803 -7.4579 3.7174 8.8878 2.7123 -0.2546 -2.878 0.2901 -3.9807 -7.2355 1.947 -5.7824 4.2188 7.1223 3.468 -6.8645 -8.2672 -1.962 -2.1798 11.7376 -1.6923 7.3308 2.438 -2.986 10.1045 4.0221 -1.5389 4.0419 -0.5014 1.1486 -0.7681 0.2634 -1.4782 -0.8673
"170" 15.3148 0.0576 -1.9459 3.2379 -3.7856 2.2567 3.0101 1.4971 3.5985 -6.4061 4.5647 2.832 5.5435 0.6811 -4.9423 4.0484 0.6887 0.8557 3.0225 2.1907 -10.061 -1.4659 -2.3832 1.5245 1.9892 3.2565 -4.6908 -0.4958 -6.2556 -3.5246 -1.9626 2.8408 -3.3513 0.5903 4.1325 -0.1814 4.9383 3.83 -0.1923 3.8328 2.1477 -1.6457 0.4186 5.4265 0.3478 -8.7703 -6.0861 9.3059 8.645 -1.4628 3.05 -3.6815 -6.2508 6.7787 -11.4527 1.1333 3.4338 0.2742 1.6444 2.1333 -4.964 -4.5861 -5.1023 -3.5924 -0.8725 2.3365 -2.099 1.159 5.9716 -6.1303 -1.0184 3.8207 2.2803 -0.755 2.3136 0.8924 -2.1818 1.8847 3.8735 -1.7456 4.218 3.0387 -7.7025 -3.0131 1.4482 6.202 3.2689 5.985 0.9656 -3.3789 -1.6014 1.8447 -5.0771 1.1891 -0.9521 3.1051 -3.8003 0.5039 5.8608 2.1913 -8.3147 1.6465 3.6549 -5.3918 4.0755 -2.0369 -3.3951 5.3088 7.3296 -2.1796 0.125 0.5341 -1.6161 -5.6813 -0.6032 4.7655 -5.34 5.5074 -1.5924 -1.3802 4.1307 -0.8271 0.7902 10.1441 6.8913 3.2466 2.2348 -0.5532 0.6575 4.2775 -6.4612 0.5945 1.1582 -3.3487 -0.9445 6.509 0.5852 6.4443 -1.5725 -8.0571 -2.5323 2.5378 5.948 2.8771 -0.5221 1.7594 7.462 -2.6403 -8.0078 -1.6748 -5.5851 1.3032 -6.1382 -7.9617 -0.6062 -8.9839 1.9825 -4.3738 -6.8036 4.0477 2.0519 -3.2357 -1.3286 -2.7928 3.3014 5.8979 7.0653 -0.0054 5.1011 -2.929 3.6742 3.2884 -1.8605 6.3122 -1.2472 -1.6332 -2.7832 5.0585 -3.3099 -0.5371 0.0225
"171" -22.1132 3.9111 -7.3796 -2.4405 6.4839 -8.4196 1.1187 -0.2643 3.4002 -2.8072 -5.137 4.2414 -4.0861 -0.4467 3.2651 -9.3234 -5.9096 -1.8641 -5.4758 -2.9726 1.073 3.3364 -1.1498 -2.2731 -6.0991 0.2066 -3.4606 2.9389 7.5854 -5.7926 0.0162 -3.031 -1.6946 3.8669 4.1177 -3.5946 -0.1052 2.4954 0.2336 0.8139 -6.0995 -2.5389 -4.0315 0.2168 5.0957 0.3374 -3.8235 -0.9115 -6.7542 -1.4509 1.9411 4.6336 0.5192 2.7226 4.7745 0.4768 -3.6644 0.6624 6.5398 -3.526 3.9171 3.373 -2.3431 4.8066 -0.2804 -0.3099 0.7356 -0.2974 -6.4044 2.7243 -3.8948 -0.2713 5.8699 1.2876 4.6957 7.0953 5.1512 -2.3745 3.827 0.1983 0.9166 -7.0419 -5.5165 3.4772 5.8837 8.4824 3.0804 6.2339 -4.6158 -3.83 -1.5741 8.5322 8.3582 -2.289 -3.9378 1.9442 7.8243 7.6017 -3.0859 0.3118 -3.7526 0.9304 3.094 2.732 -3.8279 2.3819 -1.3851 2.2188 0.6833 -1.9874 0.2202 7.1929 -1.4263 -7.1874 -5.9524 -0.8033 3.0214 2.3192 -2.8194 0.3488 3.5504 -1.6472 -5.7149 4.5501 -2.6716 -3.0613 -3.1381 -3.9829 -7.9879 1.6262 5.7978 4.3432 -4.8805 1.2845 -3.5731 2.142 2.6643 -4.731 -5.2227 -0.0238 -9.6827 5.7172 0.0646 -6.4236 -10.0965 -13.3884 1.981 -1.0826 -4.3182 -0.4553 0.7334 -2.333 0.4157 -5.6072 1.7549 -7.8641 6.6506 -3.446 -7.9078 -1.0104 -5.9881 -5.8984 -5.0915 -4.78 2.8859 -0.065 5.4453 3.9599 2.2558 2.7783 -1.3369 0.9952 -7.2595 -3.6454 7.6607 -0.0076 8.1053 -0.2448 -0.0068 2.1359 4.5296
"172" -17.4302 0.2819 -0.8409 2.3594 7.8819 -2.0061 -6.4614 5.3157 -2.3601 -1.3277 3.0767 -1.5093 -9.3078 -0.1164 2.1338 2.442 1.4275 5.6241 0.8538 2.0858 3.2371 -3.5222 -8.1213 -2.176 1.2619 -2.7614 -3.5752 2.9917 2.3432 -1.1067 -3.7827 -9.2112 -4.094 0.068 0.0618 -0.4632 -5.1454 1.8646 1.8429 -3.088 -7.9485 6.3766 0.3699 0.6898 3.6445 -4.3973 -5.1451 5.419 -1.3097 -5.4422 5.9975 -0.6843 -4.973 -0.7786 -0.4662 0.3625 0.9629 -3.4844 12.653 -2.5207 0.7899 -3.4066 1.4216 -7.4897 6.8943 4.1199 -2.8602 3.4877 -2.2027 4.0663 -1.5054 2.2011 1.524 0.8072 -2.8894 -5.5086 1.6082 -4.7916 0.466 4.1434 2.4824 -1.5111 2.7828 3.7963 -2.6315 3.3507 3.8208 -10.2444 -1.7806 -4.4654 1.0428 -9.5235 -4.6291 -2.6934 -0.5529 -0.2334 1.5794 -3.2635 7.8108 -0.3414 -8.9828 -1.0419 -3.9605 1.3183 5.3581 4.8161 -8.2985 7.3604 4.8946 3.265 2.4386 -0.2227 -0.9629 -3.6431 3.0413 -6.1313 1.2368 -4.3036 9.857 -2.4435 0.5133 -0.6261 2.0826 0.7113 -0.5283 1.6881 1.2317 -4.0371 -0.8726 -8.7213 -5.4256 -1.3824 0.1436 -2.1754 -0.4137 4.7017 5.5645 2.6427 -4.2073 -3.254 3.1362 -9.2009 -5.4689 -1.2144 2.0313 -8.1437 5.9994 3.8753 2.0767 -0.0694 8.2794 1.7743 0.9004 1.3604 0.0333 0.3092 5.2641 5.2709 -1.3482 -5.8555 1.8133 1.8331 1.3141 -3.3454 0.7519 1.0704 -1.2852 -0.6608 -4.5047 -3.7186 -4.3977 1.7574 1.543 -1.6172 7.1085 -3.0293 -3.9214 0.4628 -1.9534 -1.3149 1.3625
"173" -17.0082 -7.7476 -4.3618 2.2987 -1.7552 2.4462 -5.5453 -4.1383 4.5595 2.2397 -0.7702 4.6015 2.6059 3.8778 -2.5936 3.0732 -4.3127 1.3984 0.3114 -0.0057 -2.9841 1.0655 -0.9645 3.3678 -4.3373 -5.2712 6.1099 0.7878 -3.9693 7.1614 4.6034 1.0564 -2.5595 -1.5758 5.3991 6.2726 4.4169 1.9958 3.2699 1.5464 2.1584 2.6913 -7.712 6.7558 -1.6261 -8.4216 -11.2816 -1.6412 16.8214 1.0316 1.4672 -14.1129 1.156 -4.8542 -1.1456 3.1936 0.1567 -4.6374 2.0366 -9.0266 0.6868 4.3175 -1.8198 -10.5607 2.7919 0.9283 -11.9744 8.5224 4.9217 -8.065 -7.1407 -0.3085 -0.2341 3.5135 -9.3716 2.9101 5.1407 5.6928 -2.8265 5.9206 2.7089 -4.7953 13.9257 6.3656 2.0417 7.9478 9.5341 -0.0222 7.5498 2.2307 7.8541 8.8945 5.049 -2.9812 -11.6883 1.1579 -0.6895 1.7559 7.9278 2.3081 0.3678 0.3526 2.1091 2.158 -4.3219 -2.3662 1.5654 0.1279 -5.8382 2.4192 6.4339 4.7053 4.8361 -4.5095 -2.8164 -4.33 -0.0572 9.8428 7.9451 -0.6573 -0.7217 -2.2777 -4.1548 0.4411 -1.8651 0.2383 -0.0986 -0.9577 -1.2778 0.2794 -3.807 4.0539 3.6119 -1.4505 -0.291 -4.1087 5.348 5.0351 -2.6046 6.665 0.655 2.4627 6.9902 -3.0723 -1.9659 -0.6877 -7.7675 1.9167 1.135 -0.1965 0.4557 0.4559 2.7371 -2.4955 -0.8651 -0.4666 7.1116 -3.2506 -2.6808 -3.8968 -4.06 0.314 3.3392 8.0979 -8.4471 5.7573 -4.3072 5.8419 4.9299 -2.2905 -9.7815 0.9165 2.2398 -0.9343 -4.2132 8.6452 3.9506 1.3433 -6.5601 -0.1223 5.7187
"174" 13.5533 -0.0239 -0.1468 -3.0382 4.9869 -0.2601 -8.8766 0.6649 2.0869 5.2386 3.991 4.4618 3.0278 2.2923 10.1236 -2.6456 -5.3631 -6.6497 -0.6252 3.015 6.7785 -2.5225 1.6676 -2.6089 -4.9765 -2.9721 -6.5625 2.1809 4.8796 1.3753 -2.7956 -5.222 -2.1568 -3.9329 -1.1258 3.7701 -0.8953 -6.2758 2.4702 6.6278 3.5129 -8.6666 -3.2631 -6.595 -6.462 -3.735 -10.1608 -2.3516 -3.3193 -5.6737 -0.2327 4.956 7.0258 -1.5544 -6.3148 -1.7049 3.4057 3.5893 -6.1379 -3.9732 3.656 -8.7126 -4.4143 -0.5376 5.1532 -2.6301 -2.7402 4.0884 -7.6323 0.8898 -2.889 4.9659 0.3257 5.7785 5.7788 -0.7193 -3.4628 -1.3918 -0.6513 -2.0922 5.2601 0.2824 -4.7893 -7.1235 -0.1682 5.4502 4.3729 -1.2604 3.6801 0.9263 -2.6203 -2.718 -0.3668 -2.2331 -2.1416 5.467 -2.1908 -0.9405 -0.5102 0.9423 -4.6982 6.8771 -10.2135 -4.8452 -4.1558 0.437 6.7725 -1.809 2.7543 -3.3439 4.8081 -2.105 2.5708 -1.6046 -1.612 0.6742 3.4169 -2.5618 1.4268 0.0838 4.4948 -0.4025 -5.4873 15.6454 3.9226 3.227 3.1433 -0.2412 5.6641 -0.232 -3.9414 -1.5698 4.7566 4.598 -0.2131 5.2479 -9.176 13.5996 7.2846 12.199 8.008 1.1558 -2.4663 -0.7633 1.9628 0.4316 1.1192 -0.2241 -0.5038 3.5569 5.2306 9.8867 8.126 2.5647 -4.8244 -1.805 2.8563 -6.5665 4.6039 -9.6091 -5.3666 0.446 0.7841 6.261 2.5173 2.6703 -9.1777 0.3571 1.0877 6.0504 -2.4571 6.4896 -1.9465 0.7436 0.3758 -2.3522 -0.8734 1.2383 2.5556 -3.6166 -2.4903
"175" -17.0548 -4.3323 -0.0671 2.9553 1.5799 -3.7043 9.1225 3.1796 0.6713 3.5031 3.0612 4.7213 4.5174 2.0719 6.5182 -1.5194 -1.5331 4.4008 7.7683 1.5054 2.3553 -0.1694 -0.5774 -0.9583 -1.4462 -4.2034 6.1899 1.894 7.2628 -1.5779 0.626 2.3367 -2.2109 3.9188 4.0256 5.7262 -2.2428 5.3504 3.3274 8.9118 -2.9072 7.9662 7.945 1.6372 0.1907 -2.8045 -1.4591 0.9013 -4.9208 1.252 0.4523 2.6593 -2.7965 -1.1471 6.4809 2.6431 1.0972 -3.2349 2.958 -0.0412 -1.4366 -6.3048 -0.7377 0.2384 2.1623 6.0201 -2.0616 3.0966 3.9962 6.4026 -13.4671 3.8765 1.9805 -6.8004 2.161 -3.5757 -1.1431 4.0728 2.5814 -0.3311 3.4283 2.8009 3.9992 -1.1859 -2.911 -1.7522 -8.0308 -2.5462 -1.7992 -3.0397 -0.8557 5.0457 2.1553 -1.1544 -1.5522 -3.9362 5.7705 -0.3572 -5.1602 -5.3352 -8.1943 7.5203 -0.0255 -0.1813 3.2799 -7.8201 -6.1784 7.8269 6.595 0.2307 3.7955 -0.3112 0.0311 0.4104 17.3187 3.518 -3.3382 0.1658 1.5491 1.1071 6.7336 -2.8269 -0.8706 2.5638 1.4425 1.6737 0.7749 2.1098 2.9181 1.0456 3.2205 -0.2031 2.6232 2.9972 9.578 1.3627 2.8681 -1.3309 -5.618 -2.0036 4.8687 0.3622 -7.8915 0.6848 0.5548 -3.9858 -3.588 -2.664 3.8066 -8.1007 6.3781 -3.0925 -6.9584 1.4822 2.7077 -1.0401 8.5205 -4.7123 5.6144 5.1457 -0.5276 -1.3564 0.0211 5.8621 -2.8971 5.719 -6.578 3.0285 3.4114 -0.042 -3.06 -1.901 4.661 -0.0833 -9.2848 2.5727 8.2105 -1.2392 6.0832 1.5774 -3.9738
